datetime;timestamp;humidity;pressure;pump_time;soil_moisture;temperature;soil_moisture_roll;soil_moisture_lag1;soil_moisture_lag2;soil_moisture_lag3;soil_diff;hour_sin;hour_cos;partial_pressure;saturated_pressure;VPD
2026-08-14 10:22:48;840010607;30.22;1010.47;0.0;109.3;26.35;113.32125;109.53;109.07;109.3;-0.23000000000000398;0.4146932426562392;-0.9099612708765431;1042.2207094967744;3448.777993040286;2.406557283543512
2026-08-14 10:37:48;840011507;29.18;1010.41;0.0;108.74;26.94;112.780625;109.3;109.53;109.07;-0.5600000000000023;0.35429103799771566;-0.9351352096860118;1041.9401413733433;3570.733863513856;2.5287937221405126
2026-08-14 10:52:48;840012407;28.67;1010.26;0.0;107.42;27.6;112.16625;108.74;109.3;109.53;-1.3199999999999932;0.2923717047227366;-0.9563047559630355;1064.1150184840717;3711.5975531359322;2.6474825346518607
2026-08-14 11:07:48;840013307;26.75;1010.18;0.0;107.96;28.4;111.585625;107.42;108.74;109.3;0.539999999999992;0.22920039092241454;-0.9733792584604484;1040.2578931879546;3888.814553973661;2.8485566607857065
2026-08-14 11:22:48;840014207;26.33;1010.1;0.0;108.85;28.97;111.08625;107.96;107.42;108.74;0.8900000000000006;0.16504760586067765;-0.9862856015372314;1058.3435897652973;4019.535092158365;2.961191502393068
2026-08-14 11:37:48;840015107;24.95;1009.9;0.0;105.23;29.73;110.38625;108.85;107.96;107.42;-3.6199999999999903;0.10018806161207638;-0.9949685182509117;1047.8423240893726;4199.768834025542;3.1519265099361693
2026-08-14 11:52:48;840016007;24.96;1009.72;0.0;103.86;30.61;109.609375;105.23;108.85;107.96;-1.3700000000000045;0.0348994967025007;-0.9993908270190958;1102.53571747007;4417.210406530729;3.3146746890606593
2026-08-14 12:07:48;840016907;18.55;1009.65;0.0;103.57;36.09;108.83125;103.86;105.23;108.85;-0.29000000000000625;-0.030538513209822857;-0.9995335908367129;1113.8765382834115;6004.7252737650215;4.89084873548161
2026-08-14 12:22:48;840017807;21.17;1009.49;0.0;103.1;33.41;108.13125;103.57;103.86;105.23;-0.46999999999999886;-0.09584575252022366;-0.9953961983671789;1095.6607313365412;5175.5348669652385;4.079874135628697
2026-08-14 12:37:48;840018707;21.38;1009.48;0.0;102.92;32.86;107.54687499999999;103.1;103.57;103.86;-0.1799999999999926;-0.16074256560382613;-0.9869963665602319;1072.9011747450884;5018.246841651489;3.945345666906401
2026-08-14 12:52:48;840019607;20.99;1009.39;0.0;105.23;32.84;107.145;102.92;103.1;103.57;2.3100000000000023;-0.22495105434386498;-0.9743700647852352;1052.145814944379;5012.605121221434;3.9604593062770554
2026-08-14 13:07:48;840020507;21.52;1009.29;0.0;103.76;32.96;106.69624999999999;105.23;102.92;103.1;-1.4699999999999989;-0.2881962681340892;-0.9575713608048144;1086.0130999261282;5046.529274749666;3.9605161748235376
2026-08-14 13:22:48;840021407;21.68;1009.1;0.0;104.15;33.3;106.374375;103.76;105.23;102.92;0.39000000000000057;-0.3502073812594677;-0.9366721892483976;1115.1614989777704;5143.733851373479;4.028572352395709
2026-08-14 13:37:48;840022307;21.6;1008.97;0.0;103.86;33.59;106.03437500000001;104.15;103.76;105.23;-0.29000000000000625;-0.410718852613477;-0.9117620435770887;1129.2316520788982;5227.924315180084;4.098692663101185
2026-08-14 13:52:48;840023207;21.08;1008.66;0.0;105.03;33.83;105.781875;103.86;104.15;103.76;1.1700000000000017;-0.46947156278589086;-0.8829475928589269;1116.923395360404;5298.498080457324;4.181574685096921
2026-08-14 14:07:48;840024107;20.7;1008.44;40.0;141.32;33.9;107.76875;105.03;103.86;104.15;36.28999999999999;-0.5262139236518696;-0.8503522249955628;1101.0817033053684;5319.235281668447;4.218153578363079
2026-08-14 14:22:48;840025007;20.49;1008.4;0.0;144.25;34.03;109.953125;141.32;105.03;103.86;2.930000000000007;-0.5807029557109398;-0.8141155183563192;1097.8418172464567;5357.939566844591;4.260097749598135
2026-08-14 14:37:48;840025907;20.6;1008.35;0.0;135.22;34.18;111.608125;144.25;141.32;105.03;-9.030000000000001;-0.6327053285625163;-0.7743926440821854;1112.9977528080394;5402.901712660385;4.289903959852345
2026-08-14 14:52:48;840026807;20.34;1008.07;0.0;133.9;34.25;113.26312499999999;135.22;144.25;141.32;-1.3199999999999932;-0.6819983600624984;-0.7313537016191706;1103.2399691974667;5423.99198228843;4.320752013090964
2026-08-14 15:07:48;840027707;19.53;1007.96;0.0;132.43;34.23;114.7925;133.9;135.22;144.25;-1.4699999999999989;-0.7283709698824001;-0.6851829903263593;1058.126821738489;5417.956076489959;4.35982925475147
2026-08-14 15:22:48;840028607;20.45;1007.76;0.0;133.17;34.16;116.3125;132.43;133.9;135.22;0.7399999999999807;-0.77162458338772;-0.6360782202777638;1103.6617608656882;5396.8790262380835;4.2932172653723955
2026-08-14 15:37:48;840029507;19.58;1007.75;0.0;134.28;34.25;118.128125;133.17;132.43;133.9;1.1100000000000136;-0.8115739819650121;-0.5842496656374347;1062.016692695167;5423.98719456163;4.3619705018664625
2026-08-14 15:52:48;840030407;19.31;1007.78;0.0;134.09;34.34;120.0175;134.28;133.17;132.43;-0.18999999999999773;-0.848048096156426;-0.529919264233205;1052.6294246592468;5451.214006521216;4.398584581861969
2026-08-14 16:07:48;840031307;19.56;1007.67;0.0;135.03;34.32;121.98375;134.09;134.28;133.17;0.9399999999999977;-0.8808907382053857;-0.47331966718484314;1065.071697672475;5445.151828591385;4.38008013091891
2026-08-14 16:22:48;840032207;19.2;1007.53;0.0;131.71;34.34;123.771875;135.03;134.09;134.28;-3.319999999999993;-0.9099612708765431;-0.41469324265623925;1046.6323677103733;5451.210248491528;4.404577880781154
2026-08-14 16:37:48;840033107;18.7;1007.48;0.0;138.11;34.31;125.97125000000001;131.71;135.03;134.09;6.400000000000006;-0.9351352096860117;-0.3542910379977157;1017.6766096404815;5442.12090716835;4.424444297527868
2026-08-14 16:52:48;840034007;18.75;1007.29;0.0;137.91;34.19;128.01375000000002;138.11;131.71;135.03;-0.20000000000001705;-0.9563047559630353;-0.2923717047227371;1013.6053185619112;5405.895032330193;4.392289713768282
2026-08-14 17:07:48;840034907;19.08;1007.25;0.0;137.72;34.1;130.13625000000002;137.91;138.11;131.71;-0.18999999999999773;-0.9733792584604485;-0.22920039092241415;1026.287367956122;5378.864611929361;4.352577243973239
2026-08-14 17:22:48;840035807;19.26;1007.27;0.0;139.7;33.96;132.358125;137.72;137.91;138.11;1.9799999999999898;-0.9862856015372314;-0.1650476058606773;1027.9161333619286;5337.051575087894;4.3091354417259655
2026-08-14 17:37:48;840036707;19.39;1007.25;0.0;137.91;33.8;134.48624999999998;139.7;137.72;137.91;-1.789999999999992;-0.9949685182509117;-0.10018806161207644;1025.6554216450538;5289.610219933233;4.263954798288179
2026-08-14 17:52:48;840037607;19.46;1007.08;0.0;140.1;33.55;136.678125;137.91;139.7;137.72;2.1899999999999977;-0.9993908270190958;-0.03489949670250076;1015.0751819010945;5216.21367883399;4.201138496932896
2026-08-14 18:07:48;840038507;20.39;1007.06;0.0;138.11;33.39;136.4775;140.1;137.91;139.7;-1.9899999999999807;-0.999533590836713;0.030538513209822354;1054.1031454544468;5169.706451468597;4.115603306014151
2026-08-14 18:22:48;840039407;20.19;1006.93;0.0;138.7;33.24;136.130625;138.11;140.1;137.91;0.589999999999975;-0.9953961983671789;0.09584575252022405;1035.0265516267953;5126.431657388782;4.091405105761987
2026-08-14 18:37:48;840040307;20.78;1006.92;0.0;136.17;33.09;136.19;138.7;138.11;140.1;-2.530000000000001;-0.9869963665602318;0.16074256560382652;1056.345765496706;5083.473366201665;4.027127600704959
2026-08-14 18:52:48;840041207;20.85;1006.9;0.0;135.41;32.94;136.284375;136.17;138.7;138.11;-0.7599999999999909;-0.9743700647852352;0.22495105434386492;1051.012598047698;5040.827808382244;3.9898152103345463
2026-08-14 19:07:48;840042107;21.29;1006.8;0.0;135.98;32.81;136.50625;135.41;136.17;138.7;0.5699999999999932;-0.9575713608048146;0.2881962681340887;1065.3768897335308;5004.118786911841;3.9387418971783106
2026-08-14 19:22:48;840043007;21.39;1006.83;0.0;135.98;32.53;136.68187500000002;135.98;135.41;136.17;0.0;-0.9366721892483977;0.3502073812594672;1053.6380613263284;4925.844138973017;3.872206077646689
2026-08-14 19:37:48;840043907;21.81;1006.74;0.0;138.51;32.26;136.94625;135.98;135.98;135.41;2.530000000000001;-0.9117620435770886;0.4107188526134774;1058.0843885811023;4851.372712430547;3.7932883238494446
2026-08-14 19:52:48;840044807;22.65;1006.77;0.0;135.6;32.05;137.04062499999998;138.51;135.98;135.98;-2.9099999999999966;-0.8829475928589268;0.4694715627858912;1085.8704209169139;4794.12989367291;3.708259472755996
2026-08-14 20:07:48;840045707;23.15;1006.65;0.0;134.46;31.66;137.005;135.6;138.51;135.98;-1.1399999999999864;-0.8503522249955628;0.5262139236518695;1085.5902902092594;4689.374903711703;3.6037846135024436
2026-08-14 20:22:48;840046607;24.86;1006.68;0.0;135.41;31.3;137.23625;134.46;135.6;138.51;0.9499999999999886;-0.8141155183563196;0.5807029557109393;1142.1805461962608;4594.451111006681;3.4522705648104197
2026-08-14 20:37:48;840047507;26.57;1006.63;0.0;134.84;30.88;137.03187499999999;135.41;134.46;135.6;-0.5699999999999932;-0.7743926440821857;0.6327053285625159;1191.8824845066795;4485.820415907714;3.2939379314010346
2026-08-14 20:52:48;840048407;27.7;1006.62;0.0;137.72;30.44;137.02;134.84;135.41;134.46;2.8799999999999955;-0.7313537016191703;0.6819983600624986;1211.7141568094455;4374.419338662258;3.1627051818528127
2026-08-14 21:07:48;840049307;29.48;1006.77;0.0;135.41;30.04;136.87562499999999;137.72;134.84;135.41;-2.3100000000000023;-0.6851829903263593;0.7283709698824;1260.3417662586269;4275.243440497377;3.01490167423875
2026-08-14 21:22:48;840050207;30.45;1006.73;0.0;137.72;29.58;136.75187499999998;135.41;137.72;134.84;2.3100000000000023;-0.6360782202777646;0.7716245833877194;1267.8198544072927;4163.6120013375785;2.8957921469302854
2026-08-14 21:37:48;840051107;31.43;1006.86;0.0;134.65;29.25;136.548125;137.72;135.41;137.72;-3.069999999999993;-0.5842496656374341;0.8115739819650125;1283.9472842086975;4085.101126976447;2.8011538427677496
2026-08-14 21:52:48;840052007;31.93;1006.97;0.0;138.51;28.76;136.44875;134.65;137.72;135.41;3.859999999999985;-0.529919264233205;0.8480480961564258;1267.9087265567027;3970.9011166824394;2.7029923901257367
2026-08-14 22:07:48;840052907;32.72;1007.03;0.0;138.9;28.38;136.498125;138.51;134.65;137.72;0.3900000000000148;-0.4733196671848432;0.8808907382053857;1270.9302589510078;3884.2611826131047;2.613330923662097
2026-08-14 22:22:48;840053807;33.44;1007.15;0.0;140.31;28.11;136.59875;138.9;138.51;134.65;1.4099999999999966;-0.4146932426562393;0.9099612708765431;1278.6475915536494;3823.706912540818;2.5450593209871686
2026-08-14 22:37:48;840054707;34.65;1007.16;0.0;140.31;27.53;136.8575;140.31;138.9;138.51;0.0;-0.3542910379977166;0.9351352096860114;1280.802125404229;3696.398630315235;2.415596504911006
2026-08-14 22:52:48;840055607;35.09;1007.18;0.0;140.71;27.18;137.18875;140.31;140.31;138.9;0.4000000000000057;-0.29237170472273627;0.9563047559630357;1270.7405982579846;3621.375315639739;2.350634717381754
2026-08-14 23:07:48;840056507;35.23;1007.29;0.0;141.32;27.1;137.5225;140.71;140.31;140.31;0.6099999999999852;-0.22920039092241423;0.9733792584604485;1269.835675652914;3604.415769664815;2.334580094011901
2026-08-14 23:22:48;840057407;35.85;1007.14;0.0;141.32;27.03;137.85625;141.32;140.71;140.31;0.0;-0.16504760586067735;0.9862856015372314;1286.8825242333285;3589.630472059493;2.3027479478261648
2026-08-14 23:37:48;840058307;36.29;1007.13;0.0;142.98;27.06;138.13562499999998;141.32;141.32;140.71;1.6599999999999966;-0.1001880616120765;0.9949685182509117;1304.9738036560314;3595.959778605763;2.2909859749497317
2026-08-14 23:52:48;840059207;36.44;1007.2;0.0;142.56;26.54;138.570625;142.98;141.32;141.32;-0.4199999999999875;-0.03489949670250171;0.9993908270190957;1270.8875090105744;3487.616654803991;2.2167291457934164
2026-08-15 00:07:48;840060107;37.22;1007.12;0.0;144.03;26.59;139.16875;142.56;142.98;141.32;1.4699999999999989;0.03053851320982266;0.9995335908367129;1301.9214858957375;3497.9083446956947;2.1959868587999574
2026-08-15 00:22:48;840061007;37.51;1007.08;0.0;144.25;26.39;139.72125;144.03;142.56;142.98;0.21999999999999886;0.09584575252022397;0.9953961983671789;1296.6817891479163;3456.89626539034;2.1602144762424236
2026-08-15 00:37:48;840061907;38.72;1007.18;0.0;144.46;25.63;140.3225;144.25;144.03;142.56;0.21000000000000796;0.1607425656038261;0.9869963665602319;1279.6387112704942;3304.8520435704913;2.0252133322999972
2026-08-15 00:52:48;840062807;38.24;1007.2;0.0;143.82;25.73;140.70375;144.46;144.25;144.03;-0.6400000000000148;0.224951054343865;0.9743700647852352;1271.295973154435;3324.518758249045;2.05322278509461
2026-08-15 01:07:48;840063707;39.36;1007.21;0.0;143.61;25.63;141.21625;143.82;144.46;144.25;-0.20999999999997954;0.28819626813408933;0.9575713608048144;1300.7898768549285;3304.852329407847;2.0040624525529185
2026-08-15 01:22:48;840064607;39.47;1007.26;0.0;144.46;25.51;141.6375;143.61;143.82;144.46;0.8499999999999943;0.35020738125946743;0.9366721892483976;1295.163456528134;3281.3870193264106;1.9862235627982765
2026-08-15 01:37:48;840065507;39.76;1007.09;0.0;143.61;25.5;142.1975;144.46;143.61;143.82;-0.8499999999999943;0.4107188526134773;0.9117620435770886;1303.9039552782476;3279.4365072390533;1.9755325519608056
2026-08-15 01:52:48;840066407;39.7;1006.8;0.0;143.61;25.32;142.51625;143.61;144.46;143.61;0.0;0.4694715627858908;0.882947592858927;1288.076756509775;3244.5258350372164;1.9564490785274415
2026-08-15 02:07:48;840067307;40.55;1006.84;0.0;144.03;25.16;142.836875;143.61;143.61;144.46;0.4199999999999875;0.5262139236518696;0.8503522249955628;1303.183573594473;3213.769601959243;1.91058602836477
2026-08-15 02:22:48;840068207;41.96;1006.71;0.0;143.4;24.73;143.03;144.03;143.61;143.61;-0.6299999999999955;0.5807029557109398;0.8141155183563192;1314.3413826025555;3132.367451388359;1.8180260687858034
2026-08-15 02:37:48;840069107;42.0;1006.85;0.0;141.74;24.55;143.11937500000002;143.4;144.03;143.61;-1.6599999999999966;0.632705328562516;0.7743926440821856;1301.5094443838707;3098.832010437787;1.7973225660539165
2026-08-15 02:52:48;840070007;42.37;1006.7;0.0;142.36;24.38;143.22250000000003;141.74;143.4;144.03;0.6200000000000045;0.6819983600624985;0.7313537016191706;1299.6766143224472;3067.4453960879096;1.7677687817654624
2026-08-15 03:07:48;840070907;43.02;1006.56;0.0;141.74;24.16;143.24875;142.36;141.74;143.4;-0.6200000000000045;0.7283709698824002;0.6851829903263592;1302.3187276257495;3027.240185090073;1.7249214574643232
